tweet_id,timestamp,source,name,dog_stage,rating,retweet_count,favorite_count,img_num,p1,p1_conf,p1_dog
790581949425475584,2016-10-24 15:53:19,iPhone,Duke,unknown,1.1,8183,22473,2,malinois,0.000152999,True
790337589677002753,2016-10-23 23:42:19,iPhone,Maggie,unknown,1.2,2167,8740,1,Pembroke,0.658808,True
790277117346975746,2016-10-23 19:42:02,iPhone,Bruce,unknown,1.1,3732,14081,1,Labrador_retriever,0.427742,True
789986466051088384,2016-10-23 00:27:05,iPhone,Happy,unknown,1.2,2704,10369,1,golden_retriever,0.07853049999999999,True
789628658055020548,2016-10-22 00:45:17,iPhone,Eli,unknown,1.3,2080,8448,1,chow,0.260702,True
789599242079838210,2016-10-21 22:48:24,iPhone,Brownie,unknown,1.2,2279,7620,2,Chesapeake_Bay_retriever,0.8788219999999999,True
789530877013393408,2016-10-21 18:16:44,iPhone,Rizzy,unknown,1.2,3942,13188,3,schipperke,0.363272,True
789268448748703744,2016-10-21 00:53:56,iPhone,Stella,unknown,1.0,3014,10196,1,malamute,0.81286,True
789137962068021249,2016-10-20 16:15:26,iPhone,Bo,unknown,1.2,3244,10875,2,Chihuahua,0.746135,True
788908386943430656,2016-10-20 01:03:11,iPhone,Lucy,unknown,1.1,14409,30653,1,golden_retriever,0.0340897,True
788765914992902144,2016-10-19 15:37:03,iPhone,Butter,unknown,1.2,12014,30658,1,cocker_spaniel,0.500509,True
788412144018661376,2016-10-18 16:11:17,iPhone,Dexter,unknown,1.1,5990,16060,1,golden_retriever,0.805238,True
788178268662984705,2016-10-18 00:41:57,iPhone,unknown,unknown,1.3,2488,8100,2,Samoyed,0.73548,True
788150585577050112,2016-10-17 22:51:57,iPhone,Leo,unknown,1.3,1510,6865,3,chow,0.814145,True
788039637453406209,2016-10-17 15:31:05,iPhone,unknown,unknown,1.2,1535,6867,1,beach_wagon,0.362925,False
787810552592695296,2016-10-17 00:20:47,iPhone,Frank,unknown,1.1,3540,9717,2,pug,0.362835,True
787717603741622272,2016-10-16 18:11:26,iPhone,Tonks,puppo,1.3,3240,11416,3,German_shepherd,0.992339,True
787397959788929025,2016-10-15 21:01:17,iPhone,Moose,unknown,1.1,3300,12120,1,Chihuahua,0.900483,True
787322443945877504,2016-10-15 16:01:13,iPhone,Lincoln,unknown,1.0,2032,8726,1,golden_retriever,0.105703,True
786963064373534720,2016-10-14 16:13:10,iPhone,Rory,unknown,1.2,9327,29725,1,golden_retriever,0.915303,True
786709082849828864,2016-10-13 23:23:56,iPhone,Logan,unknown,7.5,7069,20296,1,Pomeranian,0.467321,True
786664955043049472,2016-10-13 20:28:35,iPhone,unknown,unknown,1.2,2996,11957,1,Leonberg,0.512034,True
786595970293370880,2016-10-13 15:54:28,iPhone,Dale,unknown,1.1,3601,10497,1,Pembroke,0.709512,True
786363235746385920,2016-10-13 00:29:39,iPhone,Rizzo,doggo,1.3,4072,12189,1,golden_retriever,0.929266,True
786233965241827333,2016-10-12 15:55:59,iPhone,Mattie,unknown,1.1,5571,17178,1,Labrador_retriever,0.478193,True
785927819176054784,2016-10-11 19:39:28,iPhone,Lucy,unknown,1.2,3652,12696,1,toy_poodle,0.00849262,True
785872687017132033,2016-10-11 16:00:24,iPhone,Rusty,unknown,1.2,2130,7489,1,Great_Pyrenees,0.392108,True
785639753186217984,2016-10-11 00:34:48,iPhone,Pinot,doggo-pupper,1.0,2561,8735,1,porcupine,0.978042,False
785533386513321988,2016-10-10 17:32:08,iPhone,Dallas,unknown,1.1,2334,10183,2,miniature_pinscher,0.436023,True
785264754247995392,2016-10-09 23:44:41,iPhone,Doc,unknown,1.2,1911,8128,1,chow,0.056137,True
785170936622350336,2016-10-09 17:31:53,iPhone,Hero,unknown,1.1,5639,13491,2,Eskimo_dog,0.0274944,True
784826020293709826,2016-10-08 18:41:19,iPhone,Rusty,unknown,1.3,3712,11310,1,chow,0.0903414,True
784517518371221505,2016-10-07 22:15:26,iPhone,Frankie,unknown,1.1,2970,10039,2,malamute,0.757764,True
784431430411685888,2016-10-07 16:33:21,iPhone,Stormy,unknown,1.2,1491,6329,1,miniature_poodle,0.744819,True
783839966405230592,2016-10-06 01:23:05,iPhone,Riley,unknown,1.3,12643,33689,1,quilt,0.333739,False
783821107061198850,2016-10-06 00:08:09,iPhone,Mairi,unknown,1.2,2269,8209,1,Lakeland_terrier,0.26565900000000003,True
783695101801398276,2016-10-05 15:47:27,iPhone,Loomis,unknown,1.2,3737,11650,3,chow,0.314265,True
783466772167098368,2016-10-05 00:40:09,iPhone,Finn,unknown,1.1,2608,9468,1,Chihuahua,0.789,True
783391753726550016,2016-10-04 19:42:03,iPhone,Godi,unknown,1.3,6441,18908,4,Norwegian_elkhound,0.87713,True
783334639985389568,2016-10-04 15:55:06,iPhone,Dave,unknown,1.2,13616,32651,2,Cardigan,0.593858,True
783085703974514689,2016-10-03 23:25:55,iPhone,Earl,unknown,1.1,2565,9112,1,Chesapeake_Bay_retriever,0.240602,True
782969140009107456,2016-10-03 15:42:44,iPhone,Cali,unknown,1.2,8521,26949,1,golden_retriever,0.17139300000000002,True
782747134529531904,2016-10-03 01:00:34,iPhone,Deacon,doggo,1.1,1604,8310,1,golden_retriever,0.560699,True
782722598790725632,2016-10-02 23:23:04,iPhone,Penny,unknown,1.0,6238,19250,1,Irish_setter,0.574557,True
782598640137187329,2016-10-02 15:10:30,iPhone,Timmy,unknown,1.1,2184,8694,1,malamute,0.8408709999999999,True
782305867769217024,2016-10-01 19:47:08,iPhone,Sampson,doggo,1.2,6470,18630,1,briard,0.5044270000000001,True
781955203444699136,2016-09-30 20:33:43,iPhone,Chipson,unknown,1.1,3920,12357,1,pool_table,0.179568,False
781661882474196992,2016-09-30 01:08:10,iPhone,unknown,unknown,0.5,3129,11634,1,Pembroke,0.438087,True
781524693396357120,2016-09-29 16:03:01,iPhone,unknown,unknown,1.2,6426,23163,1,Chesapeake_Bay_retriever,0.0035225,True
781251288990355457,2016-09-28 21:56:36,iPhone,Oakley,unknown,1.1,2458,9428,2,Mexican_hairless,0.8877709999999999,True
781163403222056960,2016-09-28 16:07:23,iPhone,unknown,unknown,1.0,3168,10895,1,Shetland_sheepdog,0.973841,True
780931614150983680,2016-09-28 00:46:20,iPhone,unknown,puppo,1.3,8536,24192,1,padlock,0.731564,False
780858289093574656,2016-09-27 19:54:58,iPhone,Dash,unknown,1.0,2328,8033,1,Chesapeake_Bay_retriever,0.488555,True
780800785462489090,2016-09-27 16:06:28,iPhone,Koda,unknown,1.1,1505,6141,2,Siberian_husky,0.951963,True
780601303617732608,2016-09-27 02:53:48,iPhone,Hercules,unknown,1.2,3839,13525,1,Saint_Bernard,0.995143,True
780543529827336192,2016-09-26 23:04:13,iPhone,unknown,unknown,1.2,2032,7040,1,golden_retriever,0.628312,True
780459368902959104,2016-09-26 17:29:48,iPhone,Bear,unknown,1.1,1224,5892,1,Great_Dane,0.382491,True
780192070812196864,2016-09-25 23:47:39,iPhone,unknown,unknown,1.1,2589,9712,1,vizsla,0.144012,True
779834332596887552,2016-09-25 00:06:08,iPhone,Scout,unknown,1.1,8237,21252,1,golden_retriever,0.99383,True
779377524342161408,2016-09-23 17:50:56,iPhone,unknown,pupper,1.2,3613,9831,1,sundial,0.17092100000000002,False
779123168116150273,2016-09-23 01:00:13,iPhone,Reggie,unknown,1.2,4207,13206,1,toy_poodle,0.43108,True
779056095788752897,2016-09-22 20:33:42,iPhone,unknown,unknown,1.3,5247,16500,1,Chihuahua,0.721188,True
778990705243029504,2016-09-22 16:13:51,iPhone,Jay,unknown,1.1,8437,22342,2,cocker_spaniel,0.7153510000000001,True
778748913645780993,2016-09-22 00:13:04,iPhone,Mya,unknown,1.1,1562,7717,1,Staffordshire_bullterrier,0.351434,True
778650543019483137,2016-09-21 17:42:10,iPhone,Strider,unknown,1.0,1729,6430,1,German_shepherd,0.515699,True
778624900596654080,2016-09-21 16:00:17,iPhone,Penny,unknown,1.1,1176,5177,2,Airedale,0.786089,True
778408200802557953,2016-09-21 01:39:11,iPhone,unknown,unknown,1.4,5023,15135,3,Pembroke,0.8483620000000001,True
778383385161035776,2016-09-21 00:00:35,iPhone,Nala,unknown,1.3,1271,6515,1,collie,0.345266,True
778286810187399168,2016-09-20 17:36:50,iPhone,Stanley,unknown,1.1,3836,11576,1,Boston_bull,0.32207,True
778039087836069888,2016-09-20 01:12:28,iPhone,unknown,pupper,1.2,3065,9417,2,German_shepherd,0.717776,True
778027034220126208,2016-09-20 00:24:34,iPhone,Sophie,pupper,2.7,1885,7320,1,clumber,0.946718,True
777885040357281792,2016-09-19 15:00:20,iPhone,Wesley,unknown,0.3,1893,7078,1,Afghan_hound,0.123529,True
777684233540206592,2016-09-19 01:42:24,iPhone,unknown,unknown,1.2,3403,12518,1,cocker_spaniel,0.253442,True
777621514455814149,2016-09-18 21:33:11,iPhone,Derek,unknown,1.2,2910,9742,1,chow,0.999823,True
777189768882946048,2016-09-17 16:57:35,iPhone,Jeffrey,unknown,1.2,4999,15921,2,Chihuahua,0.988412,True
776813020089548800,2016-09-16 16:00:31,iPhone,Solomon,unknown,1.2,1405,5444,1,toy_poodle,0.51661,True
776477788987613185,2016-09-15 17:48:25,iPhone,Huck,pupper,1.1,3249,9858,1,Labrador_retriever,0.8848389999999999,True
776218204058357768,2016-09-15 00:36:55,iPhone,unknown,floofer,1.3,18497,33345,1,Samoyed,0.940326,True
776201521193218049,2016-09-14 23:30:38,iPhone,O,unknown,1.0,2919,10681,1,Rottweiler,0.502228,True
776113305656188928,2016-09-14 17:40:06,iPhone,Sampson,pupper,1.1,5068,13102,1,mousetrap,0.777468,False
776088319444877312,2016-09-14 16:00:49,iPhone,unknown,unknown,1.0,179,2045,3,pug,7.657020000000001e-05,True
775842724423557120,2016-09-13 23:44:54,iPhone,Blue,unknown,1.2,3116,13022,2,chow,0.520022,True
775733305207554048,2016-09-13 16:30:07,iPhone,Anakin,doggo,1.1,4627,15413,1,long-horned_beetle,0.6138520000000001,False
775729183532220416,2016-09-13 16:13:44,iPhone,unknown,unknown,1.3,5302,14361,1,web_site,0.989407,False
775364825476165632,2016-09-12 16:05:54,iPhone,Finley,doggo,1.1,3472,8295,3,beagle,0.571229,True
775085132600442880,2016-09-11 21:34:30,iPhone,Tucker,unknown,1.3,5488,17281,1,chow,0.316565,True
774757898236878852,2016-09-10 23:54:11,iPhone,Finley,unknown,1.2,2035,9462,1,toy_poodle,0.7199409999999999,True
774639387460112384,2016-09-10 16:03:16,iPhone,Sprinkles,unknown,1.0,2013,7508,1,Walker_hound,0.6275930000000001,True
774314403806253056,2016-09-09 18:31:54,iPhone,unknown,unknown,1.4,6478,24167,3,Eskimo_dog,0.5960449999999999,True
773985732834758656,2016-09-08 20:45:53,iPhone,Winnie,pupper,1.1,4492,11925,4,pug,0.10957,True
773922284943896577,2016-09-08 16:33:46,iPhone,Heinrich,unknown,1.2,1999,7110,1,Pomeranian,0.554331,True
773704687002451968,2016-09-08 02:09:06,iPhone,Loki,unknown,1.2,1891,7317,2,silky_terrier,0.324251,True
773670353721753600,2016-09-07 23:52:41,iPhone,Shakespeare,unknown,1.0,1501,5935,1,Old_English_sheepdog,0.969311,True
773547596996571136,2016-09-07 15:44:53,iPhone,Chelsea,pupper,1.1,7126,24553,1,Norwegian_elkhound,0.372202,True
773308824254029826,2016-09-06 23:56:05,iPhone,Bungalo,unknown,1.2,8640,25846,1,Labrador_retriever,0.151406,True
773247561583001600,2016-09-06 19:52:39,iPhone,Chip,unknown,1.0,3699,10414,1,miniature_pinscher,0.08336879999999999,True
773191612633579521,2016-09-06 16:10:20,iPhone,Grey,unknown,1.2,4736,11117,1,Blenheim_spaniel,0.427766,True
772877495989305348,2016-09-05 19:22:09,Web Client,unknown,unknown,1.1,4501,9555,1,Norwegian_elkhound,0.138523,True
772826264096874500,2016-09-05 15:58:34,iPhone,Roosevelt,unknown,1.1,2669,8842,1,basset,0.915351,True
772581559778025472,2016-09-04 23:46:12,iPhone,unknown,unknown,1.0,1968,7192,3,Newfoundland,0.574345,True
772193107915964416,2016-09-03 22:02:38,iPhone,Willem,pupper,1.2,1612,6665,1,Pembroke,0.367945,True
772152991789019136,2016-09-03 19:23:13,iPhone,unknown,unknown,1.0,1300,4181,2,golden_retriever,0.275318,True
772117678702071809,2016-09-03 17:02:54,iPhone,Jack,unknown,1.2,848,4165,1,Labrador_retriever,0.217821,True
772114945936949249,2016-09-03 16:52:02,iPhone,Finn,unknown,1.0,546,3005,1,Chihuahua,0.803293,True
772102971039580160,2016-09-03 16:04:27,iPhone,Penny,unknown,1.1,1065,4448,1,Pembroke,0.54178,True
771770456517009408,2016-09-02 18:03:10,iPhone,Davey,unknown,1.1,3924,13356,1,papillon,0.53318,True
771500966810099713,2016-09-02 00:12:18,iPhone,Dakota,unknown,1.2,3018,9167,1,Labrador_retriever,0.833952,True
771380798096281600,2016-09-01 16:14:48,iPhone,Fizz,unknown,1.1,5912,11746,1,collie,0.503728,True
771136648247640064,2016-09-01 00:04:38,iPhone,Dixie,unknown,1.1,3357,10223,1,golden_retriever,0.297402,True
771102124360998913,2016-08-31 21:47:27,iPhone,Charlie,unknown,1.2,1663,6898,1,Labrador_retriever,0.568789,True
771014301343748096,2016-08-31 15:58:28,iPhone,unknown,unknown,0.7,1782,7032,1,meerkat,0.202335,False
770787852854652928,2016-08-31 00:58:39,iPhone,Winston,unknown,1.0,1415,5498,1,Bernese_mountain_dog,0.787812,True
770772759874076672,2016-08-30 23:58:40,iPhone,Sebastian,unknown,1.1,1626,5749,1,chow,0.979515,True
770655142660169732,2016-08-30 16:11:18,iPhone,unknown,unknown,1.1,2013,8130,1,Madagascar_cat,0.494803,False
770414278348247044,2016-08-30 00:14:12,iPhone,Al,unknown,1.1,2390,6987,1,golden_retriever,0.0535696,True
770293558247038976,2016-08-29 16:14:30,iPhone,Jackson,unknown,1.0,1718,6923,1,Italian_greyhound,0.931668,True
770069151037685760,2016-08-29 01:22:47,iPhone,Carbon,unknown,1.0,2651,8385,1,Boston_bull,0.414965,True
769940425801170949,2016-08-28 16:51:16,iPhone,Klein,unknown,1.2,11131,34948,1,miniature_pinscher,0.796313,True
769695466921623552,2016-08-28 00:37:54,iPhone,Titan,unknown,1.3,1926,7101,1,pug,0.407117,True
769212283578875904,2016-08-26 16:37:54,iPhone,DonDon,unknown,1.2,1969,5980,1,golden_retriever,0.16653800000000002,True
768970937022709760,2016-08-26 00:38:52,Web Client,Kirby,unknown,1.2,7574,16017,1,Pomeranian,0.182358,True
768855141948723200,2016-08-25 16:58:45,iPhone,Jesse,unknown,1.1,1034,4660,1,chow,0.7202189999999999,True
768609597686943744,2016-08-25 00:43:02,iPhone,Lou,unknown,1.0,1382,4580,1,basenji,0.183283,True
768596291618299904,2016-08-24 23:50:10,iPhone,Oakley,unknown,1.2,1473,5592,1,Great_Pyrenees,0.729745,True
768473857036525572,2016-08-24 15:43:39,iPhone,Chevy,unknown,1.1,3958,15110,1,Labrador_retriever,0.73917,True
768193404517830656,2016-08-23 21:09:14,iPhone,Gerald,doggo,0.8,4080,12157,1,lion,0.396984,False
767884188863397888,2016-08-23 00:40:31,iPhone,Tito,unknown,1.0,1634,5309,3,coral_reef,0.32774000000000003,False
767754930266464257,2016-08-22 16:06:54,iPhone,Philbert,unknown,1.1,6221,17814,1,vizsla,0.307794,True
767500508068192258,2016-08-21 23:15:55,iPhone,Louie,unknown,1.2,2688,8295,1,chow,0.483228,True
767191397493538821,2016-08-21 02:47:37,iPhone,unknown,doggo,1.3,4406,13643,1,patio,0.708665,False
767122157629476866,2016-08-20 22:12:29,iPhone,Rupert,unknown,1.3,3261,11227,2,toy_poodle,0.873841,True
766793450729734144,2016-08-20 00:26:19,iPhone,Rufus,unknown,1.0,1565,5650,1,beagle,0.451697,True
766693177336135680,2016-08-19 17:47:52,iPhone,Brudge,unknown,1.1,918,4484,1,Doberman,0.948355,True
766423258543644672,2016-08-18 23:55:18,iPhone,Shadoe,unknown,0.9,1825,6671,2,keeshond,0.995823,True
766313316352462849,2016-08-18 16:38:26,iPhone,Oscar,unknown,1.2,2166,7493,1,toy_poodle,0.966896,True
766069199026450432,2016-08-18 00:28:24,iPhone,Juno,unknown,1.2,1003,4765,1,redbone,0.484855,True
766008592277377025,2016-08-17 20:27:34,iPhone,Angel,unknown,1.1,571,4149,1,Welsh_springer_spaniel,0.7281529999999999,True
765719909049503744,2016-08-17 01:20:27,iPhone,Brat,unknown,1.2,2475,8021,1,golden_retriever,0.969518,True
765669560888528897,2016-08-16 22:00:23,iPhone,Tove,unknown,1.2,1407,5760,1,beagle,0.993333,True
765395769549590528,2016-08-16 03:52:26,iPhone,unknown,unknown,1.3,3127,20539,1,Pembroke,0.509491,True
765371061932261376,2016-08-16 02:14:15,iPhone,Louie,pupper,1.1,2475,7842,2,golden_retriever,0.829456,True
765222098633691136,2016-08-15 16:22:20,iPhone,Gromit,unknown,1.0,3914,12902,1,dalmatian,0.556595,True
764857477905154048,2016-08-14 16:13:27,iPhone,Aubie,unknown,1.2,2029,7099,1,Bernese_mountain_dog,0.7920590000000001,True
764259802650378240,2016-08-13 00:38:30,iPhone,Kota,unknown,1.0,1745,6718,1,German_shepherd,0.973677,True
763837565564780549,2016-08-11 20:40:41,iPhone,Alfie,unknown,1.1,4858,14041,1,malamute,0.375098,True
763183847194451968,2016-08-10 01:23:03,iPhone,Clark,unknown,0.8,1702,6004,1,miniature_poodle,0.354674,True
763103485927849985,2016-08-09 20:03:43,iPhone,Belle,unknown,1.0,2602,8163,2,chow,0.0390848,True
762699858130116608,2016-08-08 17:19:51,iPhone,Leela,unknown,1.1,4190,13518,1,kelpie,0.519047,True
762471784394268675,2016-08-08 02:13:34,iPhone,Glenn,unknown,1.2,7612,12571,1,Samoyed,0.540276,True
762464539388485633,2016-08-08 01:44:46,iPhone,Buddy,unknown,1.2,4839,11503,4,chow,0.999953,True
762316489655476224,2016-08-07 15:56:28,iPhone,Scout,unknown,1.1,1298,5350,1,African_grey,0.270468,False
762035686371364864,2016-08-06 21:20:40,iPhone,unknown,unknown,1.4,17919,35400,1,home_theater,0.06315180000000001,False
761976711479193600,2016-08-06 17:26:19,iPhone,Shelby,unknown,1.2,2310,5992,3,Labrador_retriever,0.475552,True
761745352076779520,2016-08-06 02:06:59,iPhone,unknown,unknown,1.1,979,4707,1,paddle,0.393118,False
761672994376806400,2016-08-05 21:19:27,iPhone,unknown,unknown,1.0,33421,55016,1,gondola,0.318851,False
761599872357261312,2016-08-05 16:28:54,iPhone,Sephie,unknown,1.1,1336,4578,1,Gordon_setter,0.240427,True
761334018830917632,2016-08-04 22:52:29,iPhone,Bruce,unknown,1.0,1669,5792,1,Norwegian_elkhound,0.8229360000000001,True
761292947749015552,2016-08-04 20:09:17,iPhone,Bonaparte,unknown,1.1,1265,4957,1,standard_poodle,0.6608930000000001,True
761227390836215808,2016-08-04 15:48:47,iPhone,Albert,unknown,1.0,1775,5908,1,French_bulldog,0.280802,True
761004547850530816,2016-08-04 01:03:17,iPhone,Bo,unknown,1.1,3952,12482,1,golden_retriever,0.735163,True
760893934457552897,2016-08-03 17:43:45,iPhone,Wishes,doggo,1.1,1104,4228,1,Blenheim_spaniel,0.113992,True
760656994973933572,2016-08-03 02:02:14,iPhone,Rose,unknown,1.1,2210,7343,1,golden_retriever,0.760546,True
760641137271070720,2016-08-03 00:59:13,iPhone,Theo,unknown,1.2,1481,5485,1,axolotl,0.132695,False
760539183865880579,2016-08-02 18:14:06,iPhone,Atlas,unknown,1.2,4168,8399,1,Samoyed,0.988013,True
760290219849637889,2016-08-02 01:44:48,Web Client,Rocco,unknown,1.3,13140,29618,1,Old_English_sheepdog,0.3022,True
760252756032651264,2016-08-01 23:15:56,iPhone,Fido,unknown,0.4,995,4338,1,radio_telescope,0.155279,False
760190180481531904,2016-08-01 19:07:17,iPhone,Sadie,unknown,1.0,2079,6334,1,balloon,0.917525,False
759923798737051648,2016-08-01 01:28:46,iPhone,unknown,unknown,1.0,6521,16284,1,Labrador_retriever,0.324579,True
759846353224826880,2016-07-31 20:21:02,iPhone,Kirby,unknown,1.1,2265,7433,1,Sussex_spaniel,0.355395,True
759793422261743616,2016-07-31 16:50:42,iPhone,Maggie,doggo-pupper,1.2,2173,6620,2,golden_retriever,0.985876,True
759557299618865152,2016-07-31 01:12:26,iPhone,Emma,unknown,1.0,1341,5202,2,golden_retriever,0.763333,True
759447681597108224,2016-07-30 17:56:51,iPhone,Oakley,unknown,1.1,2827,9418,1,kuvasz,0.223148,True
759197388317847553,2016-07-30 01:22:17,iPhone,Luna,unknown,1.2,2221,6725,1,kuvasz,0.5113409999999999,True
759099523532779520,2016-07-29 18:53:24,iPhone,Toby,unknown,0.7,4813,16101,1,Shetland_sheepdog,0.12903399999999998,True
759047813560868866,2016-07-29 15:27:55,iPhone,Spencer,unknown,1.1,2302,7227,1,Labrador_retriever,0.778546,True
758854675097526272,2016-07-29 02:40:28,iPhone,Lilli,unknown,1.1,1027,3904,4,Old_English_sheepdog,0.0237914,True
758828659922702336,2016-07-29 00:57:05,iPhone,unknown,doggo,1.3,4376,12376,1,Chesapeake_Bay_retriever,0.480048,True
758740312047005698,2016-07-28 19:06:01,iPhone,Boston,unknown,1.2,1824,6339,1,Chesapeake_Bay_retriever,0.848514,True
758474966123810816,2016-07-28 01:31:38,iPhone,Brandonald,unknown,1.1,1132,4227,1,Pembroke,0.546145,True
758467244762497024,2016-07-28 01:00:57,iPhone,unknown,unknown,1.1,2539,5316,1,Labrador_retriever,0.4363770000000001,True
758405701903519748,2016-07-27 20:56:24,iPhone,Odie,unknown,1.0,2204,5756,4,Chesapeake_Bay_retriever,0.702954,True
758355060040593408,2016-07-27 17:35:10,iPhone,Corey,unknown,1.1,1245,3797,1,Pembroke,0.987643,True
758041019896193024,2016-07-26 20:47:17,iPhone,unknown,unknown,0.9,433,3001,1,Cardigan,0.0512653,True
757741869644341248,2016-07-26 00:58:34,iPhone,Leonard,unknown,1.0,3710,7613,1,Old_English_sheepdog,0.128899,True
757725642876129280,2016-07-25 23:54:05,iPhone,Beckham,unknown,1.1,1391,5022,2,Labrador_retriever,0.128128,True
757611664640446465,2016-07-25 16:21:11,iPhone,Cooper,unknown,1.2,1272,5026,1,bluetick,0.829259,True
757596066325864448,2016-07-25 15:19:12,iPhone,unknown,unknown,0.4,1219,4808,1,doormat,0.8452559999999999,False
757400162377592832,2016-07-25 02:20:45,iPhone,unknown,unknown,1.3,7759,16743,1,golden_retriever,0.0878003,True
757393109802180609,2016-07-25 01:52:43,iPhone,unknown,doggo,1.0,2009,6462,2,Labrador_retriever,0.787125,True
757354760399941633,2016-07-24 23:20:20,iPhone,Devón,unknown,0.8,1637,4995,1,Italian_greyhound,0.914667,True
756998049151549440,2016-07-23 23:42:53,iPhone,Oliver,unknown,1.1,2271,6923,4,golden_retriever,0.678555,True
756939218950160384,2016-07-23 19:49:07,iPhone,Jax,pupper,1.2,2295,7342,1,golden_retriever,0.790371,True
756651752796094464,2016-07-23 00:46:50,iPhone,Gert,unknown,1.1,1511,5612,1,Pembroke,0.294808,True
756526248105566208,2016-07-22 16:28:07,iPhone,unknown,doggo,1.3,4169,11506,1,geyser,0.991273,False
756303284449767430,2016-07-22 01:42:09,iPhone,unknown,unknown,1.1,1231,4359,1,golden_retriever,0.981652,True
756288534030475264,2016-07-22 00:43:32,iPhone,unknown,unknown,1.2,15071,28519,3,French_bulldog,0.032492200000000006,True
756275833623502848,2016-07-21 23:53:04,iPhone,unknown,puppo,1.0,1738,7114,1,Airedale,0.602957,True
755955933503782912,2016-07-21 02:41:54,iPhone,unknown,pupper,1.2,3285,8092,1,Pekinese,0.596882,True
755206590534418437,2016-07-19 01:04:16,iPhone,unknown,doggo,1.4,6148,18212,1,web_site,0.906673,False
755110668769038337,2016-07-18 18:43:07,iPhone,Watson,unknown,1.3,12621,23446,1,Labrador_retriever,0.708974,True
754856583969079297,2016-07-18 01:53:28,iPhone,Winnie,unknown,1.1,2870,7616,2,golden_retriever,0.8723850000000001,True
754747087846248448,2016-07-17 18:38:22,iPhone,Keith,unknown,1.2,591,2854,1,rotisserie,0.4714930000000001,False
754482103782404096,2016-07-17 01:05:25,iPhone,Milo,unknown,1.0,2220,5852,1,tub,0.596796,False
754449512966619136,2016-07-16 22:55:55,iPhone,Dex,unknown,1.1,846,4147,1,beagle,0.858513,True
754120377874386944,2016-07-16 01:08:03,iPhone,unknown,unknown,1.0,2670,8655,1,chow,0.168909,True
754011816964026368,2016-07-15 17:56:40,iPhone,Charlie,unknown,1.2,4079,9726,1,French_bulldog,0.600985,True
753655901052166144,2016-07-14 18:22:23,iPhone,unknown,unknown,1.0,2492,6458,1,miniature_pinscher,0.456092,True
753420520834629632,2016-07-14 02:47:04,iPhone,unknown,unknown,1.1,4071,8731,1,balloon,0.267961,False
753398408988139520,2016-07-14 01:19:12,iPhone,Scout,unknown,1.2,2186,6384,1,whippet,0.163794,True
753375668877008896,2016-07-13 23:48:51,iPhone,Hank,unknown,0.8,2655,8411,1,bluetick,0.36007100000000003,True
753294487569522689,2016-07-13 18:26:16,iPhone,Ace,unknown,1.1,1191,3758,1,chow,0.194773,True
753026973505581056,2016-07-13 00:43:15,iPhone,Tayzie,unknown,1.0,1109,4283,3,Pembroke,0.868511,True
752917284578922496,2016-07-12 17:27:23,iPhone,Grizzie,unknown,1.1,1790,7592,1,German_shepherd,0.609283,True
752682090207055872,2016-07-12 01:52:49,iPhone,unknown,doggo,1.0,1846,6642,2,German_shepherd,0.299966,True
752660715232722944,2016-07-12 00:27:52,iPhone,unknown,doggo,1.0,1794,4878,2,English_setter,0.0505118,True
752519690950500352,2016-07-11 15:07:30,iPhone,unknown,puppo,1.1,3917,8157,3,Labrador_retriever,1.00288e-05,True
752334515931054080,2016-07-11 02:51:40,iPhone,unknown,doggo,0.8,1263,4238,1,Bedlington_terrier,0.399163,True
752173152931807232,2016-07-10 16:10:29,iPhone,Brody,unknown,1.2,2106,6569,1,Labrador_retriever,0.527659,True
751937170840121344,2016-07-10 00:32:46,iPhone,Ruby,unknown,1.1,1530,5770,1,Lakeland_terrier,0.4241680000000001,True
751830394383790080,2016-07-09 17:28:29,iPhone,Tucker,unknown,1.2,2227,6428,1,chow,0.703569,True
751598357617971201,2016-07-09 02:06:27,iPhone,Toby,unknown,1.3,3440,8699,1,toy_poodle,0.757756,True
751583847268179968,2016-07-09 01:08:47,iPhone,unknown,doggo-pupper,0.5,1265,4849,1,dalmatian,0.8683040000000001,True
751538714308972544,2016-07-08 22:09:27,iPhone,Max,unknown,1.0,1445,5547,2,Labrador_retriever,0.516257,True
751456908746354688,2016-07-08 16:44:23,iPhone,unknown,pupper,1.2,1127,3516,1,golden_retriever,0.714409,True
751251247299190784,2016-07-08 03:07:09,iPhone,Gilbert,unknown,1.0,6695,13791,1,Walker_hound,0.178852,True
751205363882532864,2016-07-08 00:04:50,iPhone,unknown,unknown,1.2,2086,6948,2,Labrador_retriever,0.947164,True
751132876104687617,2016-07-07 19:16:47,iPhone,Cooper,puppo,1.0,1480,5610,1,Labrador_retriever,0.92939,True
750868782890057730,2016-07-07 01:47:22,iPhone,Milo,pupper,1.1,1595,5306,4,toy_poodle,0.912648,True
750719632563142656,2016-07-06 15:54:42,iPhone,Meyer,unknown,1.2,5747,14621,1,Pembroke,0.972587,True
750506206503038976,2016-07-06 01:46:38,iPhone,Malcolm,pupper,0.8,1316,4934,1,American_black_bear,0.219166,False
750429297815552001,2016-07-05 20:41:01,iPhone,Arnie,unknown,1.2,4947,14569,1,golden_retriever,0.964929,True
750383411068534784,2016-07-05 17:38:41,iPhone,Zoe,pupper,0.9,1309,5005,1,Border_collie,0.672791,True
